01/01/1994 07:45 2.800
01/01/1994 07:50 3.200
01/01/1994 07:55 3.200
01/01/1994 08:00 3.200
01/01/1994 08:05 3.200
01/01/1994 08:10 3.200
01/01/1994 08:15 3.200
01/01/1994 08:20 3.200
01/01/1994 08:25 3.200
01/01/1994 08:30 3.200
01/01/1994 08:35 3.200
01/01/1994 08:40 3.200
01/01/1994 08:45 3.200
01/01/1994 08:50 3.400
01/01/1994 08:55 3.400
01/01/1994 09:00 3.800
01/01/1994 09:05 4.000
01/01/1994 09:10 4.200
01/01/1994 09:15 4.200
01/01/1994 09:20 4.600
01/01/1994 09:25 4.800
01/01/1994 09:30 4.800
01/01/1994 09:35 4.800
01/01/1994 09:40 4.800
01/01/1994 09:45 5.000
01/01/1994 09:50 5.000
01/01/1994 09:55 5.000
01/01/1994 10:00 5.000
01/01/1994 10:05 5.000
01/01/1994 10:10 5.000
01/01/1994 10:15 5.000
01/01/1994 10:20 5.000
01/01/1994 10:25 5.000
01/01/1994 10:30 5.000
01/01/1994 10:35 5.000
01/01/1994 10:40 5.000
01/01/1994 10:45 5.000
01/01/1994 10:50 5.000
01/01/1994 10:55 5.000
01/01/1994 11:00 5.000
01/01/1994 11:05 5.000
01/01/1994 11:10 5.000
01/01/1994 11:15 5.000
01/01/1994 11:20 5.000
01/01/1994 11:25 5.000
01/01/1994 11:30 5.200
01/01/1994 11:35 5.200
01/01/1994 11:40 5.400
01/01/1994 11:45 5.400
01/01/1994 11:50 5.800
01/01/1994 11:55 5.800
01/01/1994 12:00 6.000
01/01/1994 12:05 6.000
01/01/1994 12:10 6.000
01/01/1994 12:15 6.000
01/01/1994 12:20 6.000
01/01/1994 12:25 6.000
01/01/1994 12:30 6.000
01/01/1994 12:35 6.000
01/01/1994 12:40 6.000
01/01/1994 12:45 6.000
01/01/1994 12:50 6.000
01/01/1994 12:55 6.000
01/01/1994 13:00 6.000
01/01/1994 13:05 6.000
01/01/1994 13:10 6.000
01/01/1994 13:15 6.000
01/01/1994 13:20 6.000
01/01/1994 13:25 6.000
01/01/1994 13:30 6.000
01/01/1994 13:35 6.000
01/01/1994 13:40 6.000
01/01/1994 13:45 6.000
01/01/1994 13:50 6.000
01/01/1994 13:55 6.000
01/01/1994 14:00 6.000
01/01/1994 14:05 6.000
01/01/1994 14:10 6.000
01/01/1994 14:15 6.000
01/01/1994 14:20 6.200
01/01/1994 14:25 6.200
01/01/1994 14:30 6.400
01/01/1994 14:35 6.400
01/01/1994 14:40 6.600
01/01/1994 14:45 6.600
01/01/1994 14:50 6.600
01/01/1994 14:55 6.600
01/01/1994 15:00 6.600
01/01/1994 15:05 6.600
01/01/1994 15:10 6.600
01/01/1994 15:15 6.600
01/01/1994 15:20 6.600
01/01/1994 15:25 6.600
01/01/1994 15:30 6.600
01/01/1994 15:35 6.600
01/01/1994 15:40 6.600
01/01/1994 15:45 6.600
01/01/1994 15:50 6.600
01/01/1994 15:55 6.600
01/01/1994 16:00 6.600
01/01/1994 16:05 6.600
01/01/1994 16:10 6.600
01/01/1994 16:15 6.600
01/01/1994 16:20 6.600
01/01/1994 16:25 6.600
01/01/1994 16:30 6.600
01/01/1994 16:35 6.600
01/01/1994 16:40 6.600
01/01/1994 16:45 6.600
01/01/1994 16:50 6.600
01/01/1994 16:55 6.600
01/01/1994 17:00 6.600
01/01/1994 17:05 6.600
01/01/1994 17:10 6.600
01/01/1994 17:15 6.600
01/01/1994 17:20 6.600
01/01/1994 17:25 6.600
01/01/1994 17:30 6.600
01/01/1994 17:35 6.600
01/01/1994 17:40 6.600
01/01/1994 17:45 6.600
01/01/1994 17:50 6.600
01/01/1994 17:55 6.600
01/01/1994 18:00 6.600
01/01/1994 18:05 6.600
01/01/1994 18:10 6.600
01/01/1994 18:15 6.600
01/01/1994 18:20 6.600
01/01/1994 18:25 6.600
01/01/1994 18:30 6.600
01/01/1994 18:35 6.600
01/01/1994 18:40 6.600
01/01/1994 18:45 6.600
01/01/1994 18:50 6.600
01/01/1994 18:55 6.600
01/01/1994 19:00 6.600
01/01/1994 19:05 6.600
01/01/1994 19:10 6.600
01/01/1994 19:15 6.600
01/01/1994 19:20 6.600
01/01/1994 19:25 6.600
01/01/1994 19:30 6.600
01/01/1994 19:35 6.600
01/01/1994 19:40 6.600
01/01/1994 19:45 6.600
01/01/1994 19:50 6.600
01/01/1994 19:55 6.600
01/01/1994 20:00 6.600
01/01/1994 20:05 6.600
01/01/1994 20:10 6.600
01/01/1994 20:15 6.600
01/01/1994 20:20 6.600
01/01/1994 20:25 6.600
01/01/1994 20:30 6.600
01/01/1994 20:35 6.600
01/01/1994 20:40 6.600
01/01/1994 20:45 6.600
01/01/1994 20:50 6.600
01/01/1994 20:55 6.600
01/01/1994 21:00 6.600
01/01/1994 21:05 6.600
01/01/1994 21:10 6.600
01/01/1994 21:15 6.600
01/01/1994 21:20 6.600
01/01/1994 21:25 6.600
01/01/1994 21:30 6.600
01/01/1994 21:35 6.600
01/01/1994 21:40 6.600
01/01/1994 21:45 6.600
01/01/1994 21:50 6.600
01/01/1994 21:55 6.600
01/01/1994 22:00 6.600
01/01/1994 22:05 6.600
01/01/1994 22:10 6.600
01/01/1994 22:15 6.600
01/01/1994 22:20 6.600
01/01/1994 22:25 6.600
01/01/1994 22:30 6.600
01/01/1994 22:35 6.600
01/01/1994 22:40 6.600
01/01/1994 22:45 6.600
01/01/1994 22:50 6.600
01/01/1994 22:55 6.600
01/01/1994 23:00 6.600
01/01/1994 23:05 6.600
01/01/1994 23:10 6.600
01/01/1994 23:15 6.600
01/01/1994 23:20 6.600
01/01/1994 23:25 6.600
01/01/1994 23:30 6.600
01/01/1994 23:35 6.600
01/01/1994 23:40 6.600
01/01/1994 23:45 6.600
01/01/1994 23:50 6.600
01/01/1994 23:55 6.600
01/02/1994 00:00 6.600
01/02/1994 00:05 6.600
01/02/1994 00:10 6.600
01/02/1994 00:15 6.600
01/02/1994 00:20 6.600
01/02/1994 00:25 6.600
01/02/1994 00:30 6.600
01/02/1994 00:35 6.600
01/02/1994 00:40 6.600
01/02/1994 00:45 6.600
01/02/1994 00:50 6.600
01/02/1994 00:55 6.600
01/02/1994 01:00 6.600
01/02/1994 01:05 6.600
01/02/1994 01:10 6.600
01/02/1994 01:15 6.600
01/02/1994 01:20 6.600
01/02/1994 01:25 6.600
01/02/1994 01:30 6.600
01/02/1994 01:35 6.600
01/02/1994 01:40 6.600
01/02/1994 01:45 6.600
01/02/1994 01:50 6.600
01/02/1994 01:55 6.600
01/02/1994 02:00 6.600
01/02/1994 02:05 6.600
01/02/1994 02:10 6.600
01/02/1994 02:15 6.600
01/02/1994 02:20 6.600
01/02/1994 02:25 6.600
01/02/1994 02:30 6.600
01/02/1994 02:35 6.600
01/02/1994 02:40 6.600
01/02/1994 02:45 6.600
01/02/1994 02:50 6.600
01/02/1994 02:55 6.600
01/02/1994 03:00 6.600
01/02/1994 03:05 6.600
01/02/1994 03:10 6.600
01/02/1994 03:15 6.600
01/02/1994 03:20 6.600
01/02/1994 03:25 6.600
01/02/1994 03:30 6.600
01/02/1994 03:35 6.600
01/02/1994 03:40 6.600
01/02/1994 03:45 6.600
01/02/1994 03:50 6.600
01/02/1994 03:55 6.600
01/02/1994 04:00 6.600
01/02/1994 04:05 6.600
01/02/1994 04:10 6.600
01/02/1994 04:15 6.600
01/02/1994 04:20 6.600
01/02/1994 04:25 6.600
01/02/1994 04:30 6.600
01/02/1994 04:35 6.600
01/02/1994 04:40 6.600
01/02/1994 04:45 6.600
01/02/1994 04:50 6.600
01/02/1994 04:55 6.600
01/02/1994 05:00 6.600
01/02/1994 05:05 6.600
01/02/1994 05:10 6.600
01/02/1994 05:15 6.600
01/02/1994 05:20 6.600
01/02/1994 05:25 6.600
01/02/1994 05:30 6.600
01/02/1994 05:35 6.600
01/02/1994 05:40 6.600
01/02/1994 05:45 6.600
01/02/1994 05:50 6.600
01/02/1994 05:55 6.600
01/02/1994 06:00 6.600
01/02/1994 06:05 6.600
01/02/1994 06:10 6.600
01/02/1994 06:15 6.600
01/02/1994 06:20 6.600
01/02/1994 06:25 6.600
01/02/1994 06:30 6.600
01/02/1994 06:35 6.600
01/02/1994 06:40 6.600
01/02/1994 06:45 6.600
01/02/1994 06:50 6.600
01/02/1994 06:55 6.600
01/02/1994 07:00 6.600
01/02/1994 07:05 6.600
01/02/1994 07:10 6.600
01/02/1994 07:15 6.600
01/02/1994 07:20 6.600
01/02/1994 07:25 6.600
01/02/1994 07:30 6.600
01/02/1994 07:35 6.600
01/02/1994 07:40 6.600
01/02/1994 07:45 6.600
01/02/1994 07:50 6.600
01/02/1994 07:55 6.600
01/02/1994 08:00 6.600
01/02/1994 08:05 6.600
01/02/1994 08:10 6.600
01/02/1994 08:15 6.600
01/02/1994 08:20 6.600
01/02/1994 08:25 6.600
01/02/1994 08:30 6.600
01/02/1994 08:35 6.600
01/02/1994 08:40 6.600
01/02/1994 08:45 6.600
01/02/1994 08:50 6.600
01/02/1994 08:55 6.600
01/02/1994 09:00 6.600
01/02/1994 09:05 6.600
01/02/1994 09:10 6.600
01/02/1994 09:15 6.600
01/02/1994 09:20 6.600
01/02/1994 09:25 6.600
01/02/1994 09:30 6.600
01/02/1994 09:35 6.600
01/02/1994 09:40 6.600
01/02/1994 09:45 6.600
01/02/1994 09:50 6.600
01/02/1994 09:55 6.600
01/02/1994 10:00 6.600
01/02/1994 10:05 6.600
01/02/1994 10:10 6.600
01/02/1994 10:15 6.600
01/02/1994 10:20 6.600
01/02/1994 10:25 6.600
01/02/1994 10:30 6.600
01/02/1994 10:35 6.600
01/02/1994 10:40 6.600
01/02/1994 10:45 6.600
01/02/1994 10:50 6.600
01/02/1994 10:55 6.600
01/02/1994 11:00 6.600
01/02/1994 11:05 6.600
01/02/1994 11:10 6.600
01/02/1994 11:15 6.600
01/02/1994 11:20 6.600
01/02/1994 11:25 6.600
01/02/1994 11:30 6.600
01/02/1994 11:35 6.600
01/02/1994 11:40 6.600
01/02/1994 11:45 6.600
01/02/1994 11:50 6.600
01/02/1994 11:55 6.600
01/02/1994 12:00 6.600
01/02/1994 12:05 6.600
01/02/1994 12:10 6.600
01/02/1994 12:15 6.600
01/02/1994 12:20 6.600
01/02/1994 12:25 6.600
01/02/1994 12:30 6.600
01/02/1994 12:35 6.600
01/02/1994 12:40 6.600
01/02/1994 12:45 6.600
01/02/1994 12:50 6.600
01/02/1994 12:55 6.600
01/02/1994 13:00 6.600
01/02/1994 13:05 6.600
01/02/1994 13:10 6.600
01/02/1994 13:15 6.600
01/02/1994 13:20 6.600
01/02/1994 13:25 6.600
01/02/1994 13:30 6.600
01/02/1994 13:35 6.600
01/02/1994 13:40 6.600
01/02/1994 13:45 6.600
01/02/1994 13:50 6.600
01/02/1994 13:55 6.600
01/02/1994 14:00 6.600
01/02/1994 14:05 6.600
01/02/1994 14:10 6.600
01/02/1994 14:15 6.600
01/02/1994 14:20 6.600
01/02/1994 14:25 6.600
01/02/1994 14:30 6.600
01/02/1994 14:35 6.600
01/02/1994 14:40 6.600
01/02/1994 14:45 6.600
01/02/1994 14:50 6.600
01/02/1994 14:55 6.600
01/02/1994 15:00 6.600
01/02/1994 15:05 6.600
01/02/1994 15:10 6.600
01/02/1994 15:15 6.600
01/02/1994 15:20 6.600
01/02/1994 15:25 6.600
01/02/1994 15:30 6.600
01/02/1994 15:35 6.600
01/02/1994 15:40 6.600
01/02/1994 15:45 6.600
01/02/1994 15:50 6.600
01/02/1994 15:55 6.600
01/02/1994 16:00 6.600
01/02/1994 16:05 6.600
01/02/1994 16:10 6.600
01/02/1994 16:15 6.600
01/02/1994 16:20 6.600
01/02/1994 16:25 6.600
01/02/1994 16:30 6.600
01/02/1994 16:35 6.600
01/02/1994 16:40 6.600
01/02/1994 16:45 6.600
01/02/1994 16:50 6.600
01/02/1994 16:55 6.600
01/02/1994 17:00 6.600
01/02/1994 17:05 6.600
01/02/1994 17:10 6.600
01/02/1994 17:15 6.600
01/02/1994 17:20 6.600
01/02/1994 17:25 6.600
01/02/1994 17:30 6.600
01/02/1994 17:35 6.600
01/02/1994 17:40 6.600
01/02/1994 17:45 6.600
01/02/1994 17:50 6.600
01/02/1994 17:55 6.600
01/02/1994 18:00 6.600
01/02/1994 18:05 6.600
01/02/1994 18:10 6.600
01/02/1994 18:15 6.600
01/02/1994 18:20 6.600
01/02/1994 18:25 6.600
01/02/1994 18:30 6.600
01/02/1994 18:35 6.600
01/02/1994 18:40 6.600
01/02/1994 18:45 6.600
01/02/1994 18:50 6.600
01/02/1994 18:55 6.600
01/02/1994 19:00 6.600
01/02/1994 19:05 6.600
01/02/1994 19:10 6.600
01/02/1994 19:15 6.600
01/02/1994 19:20 6.600
01/02/1994 19:25 6.600
01/02/1994 19:30 6.600
01/02/1994 19:35 6.600
01/02/1994 19:40 6.600
01/02/1994 19:45 6.600
01/02/1994 19:50 6.600
01/02/1994 19:55 6.600
01/02/1994 20:00 6.600
01/02/1994 20:05 6.600
01/02/1994 20:10 6.600
01/02/1994 20:15 6.600
01/02/1994 20:20 6.600
01/02/1994 20:25 6.600
01/02/1994 20:30 6.600
01/02/1994 20:35 6.600
01/02/1994 20:40 6.600
01/02/1994 20:45 6.600
01/02/1994 20:50 6.600
01/02/1994 20:55 6.600
01/02/1994 21:00 6.600
01/02/1994 21:05 6.600
01/02/1994 21:10 6.600
01/02/1994 21:15 6.600
01/02/1994 21:20 6.600
01/02/1994 21:25 6.600
01/02/1994 21:30 6.600
01/02/1994 21:35 6.600
01/02/1994 21:40 6.600
01/02/1994 21:45 6.600
01/02/1994 21:50 6.600
01/02/1994 21:55 6.600
01/02/1994 22:00 6.600
01/02/1994 22:05 6.600
01/02/1994 22:10 6.600
01/02/1994 22:15 6.600
01/02/1994 22:20 6.600
01/02/1994 22:25 6.600
01/02/1994 22:30 6.600
01/02/1994 22:35 6.600
01/02/1994 22:40 6.600
01/02/1994 22:45 6.600
01/02/1994 22:50 6.600
01/02/1994 22:55 6.600
01/02/1994 23:00 6.600
01/02/1994 23:05 6.600
01/02/1994 23:10 6.600
01/02/1994 23:15 6.600
01/02/1994 23:20 6.600
01/02/1994 23:25 6.600
01/02/1994 23:30 6.600
01/02/1994 23:35 6.600
01/02/1994 23:40 6.600
01/02/1994 23:45 6.600
01/02/1994 23:50 6.600
01/02/1994 23:55 6.600
01/03/1994 00:00 6.600
01/03/1994 00:05 6.600
01/03/1994 00:10 6.600
01/03/1994 00:15 6.600
01/03/1994 00:20 6.600
01/03/1994 00:25 6.600
01/03/1994 00:30 6.600
01/03/1994 00:35 6.600
01/03/1994 00:40 6.600
01/03/1994 00:45 6.600
01/03/1994 00:50 6.600
01/03/1994 00:55 6.600
01/03/1994 01:00 6.600
01/03/1994 01:05 6.600
01/03/1994 01:10 6.600
01/03/1994 01:15 6.600
01/03/1994 01:20 6.600
01/03/1994 01:25 6.600
01/03/1994 01:30 6.600
01/03/1994 01:35 6.600
01/03/1994 01:40 6.600
01/03/1994 01:45 6.600
01/03/1994 01:50 6.600
01/03/1994 01:55 6.600
01/03/1994 02:00 6.600
01/03/1994 02:05 6.600
01/03/1994 02:10 6.600
01/03/1994 02:15 6.600
01/03/1994 02:20 6.600
01/03/1994 02:25 6.600
01/03/1994 02:30 6.600
01/03/1994 02:35 6.600
01/03/1994 02:40 6.600
01/03/1994 02:45 6.600
01/03/1994 02:50 6.600
01/03/1994 02:55 6.600
01/03/1994 03:00 6.600
01/03/1994 03:05 6.600
01/03/1994 03:10 6.600
01/03/1994 03:15 6.600
01/03/1994 03:20 6.600
01/03/1994 03:25 6.600
01/03/1994 03:30 6.600
01/03/1994 03:35 6.600
01/03/1994 03:40 6.600
01/03/1994 03:45 6.600
01/03/1994 03:50 6.600
01/03/1994 03:55 6.600
01/03/1994 04:00 6.600
01/03/1994 04:05 6.600
01/03/1994 04:10 6.600
01/03/1994 04:15 6.600
01/03/1994 04:20 6.600
01/03/1994 04:25 6.600
01/03/1994 04:30 6.600
01/03/1994 04:35 6.600
01/03/1994 04:40 6.600
01/03/1994 04:45 6.600
01/03/1994 04:50 6.600
01/03/1994 04:55 6.600
01/03/1994 05:00 6.600
01/03/1994 05:05 6.600
01/03/1994 05:10 6.600
01/03/1994 05:15 6.600
01/03/1994 05:20 6.600
01/03/1994 05:25 6.600
01/03/1994 05:30 6.600
01/03/1994 05:35 6.600
01/03/1994 05:40 6.600
01/03/1994 05:45 6.600
01/03/1994 05:50 6.600
01/03/1994 05:55 6.600
01/03/1994 06:00 6.600
01/03/1994 06:05 6.600
01/03/1994 06:10 6.600
01/03/1994 06:15 6.600
01/03/1994 06:20 6.600
01/03/1994 06:25 6.600
01/03/1994 06:30 6.600
01/03/1994 06:35 6.600
01/03/1994 06:40 6.600
01/03/1994 06:45 6.600
01/03/1994 06:50 6.600
01/03/1994 06:55 6.600
01/03/1994 07:00 6.600
01/03/1994 07:05 6.600
01/03/1994 07:10 6.600
01/03/1994 07:15 6.600
01/03/1994 07:20 6.600
01/03/1994 07:25 6.600
01/03/1994 07:30 6.600
01/03/1994 07:35 6.600
01/03/1994 07:40 6.600
01/03/1994 07:45 6.600
01/03/1994 07:50 6.600
01/03/1994 07:55 6.600
01/03/1994 08:00 6.600
01/03/1994 08:05 6.600
01/03/1994 08:10 6.600
01/03/1994 08:15 6.600
01/03/1994 08:20 6.600
01/03/1994 08:25 6.600
01/03/1994 08:30 6.600
01/03/1994 08:35 6.600
01/03/1994 08:40 6.600
01/03/1994 08:45 6.600
01/03/1994 08:50 6.600
01/03/1994 08:55 6.600
01/03/1994 09:00 6.600
01/03/1994 09:05 6.600
01/03/1994 09:10 6.600
01/03/1994 09:15 6.600
01/03/1994 09:20 6.600
01/03/1994 09:25 6.600
01/03/1994 09:30 6.600
01/03/1994 09:35 6.600
01/03/1994 09:40 6.600
01/03/1994 09:45 6.600
01/03/1994 09:50 6.600
01/03/1994 09:55 6.600
01/03/1994 10:00 6.600
01/03/1994 10:05 6.600
01/03/1994 10:10 6.600
01/03/1994 10:15 6.600
01/03/1994 10:20 6.600
01/03/1994 10:25 6.600
01/03/1994 10:30 6.600
01/03/1994 10:35 6.600
01/03/1994 10:40 6.600
01/03/1994 10:45 6.600
01/03/1994 10:50 6.600
01/03/1994 10:55 6.600
01/03/1994 11:00 6.600
01/03/1994 11:05 6.600
01/03/1994 11:10 6.600
01/03/1994 11:15 6.600
01/03/1994 11:20 6.600
01/03/1994 11:25 6.600
01/03/1994 11:30 6.600
01/03/1994 11:35 6.600
01/03/1994 11:40 6.600
01/03/1994 11:45 6.600
01/03/1994 11:50 6.600
01/03/1994 11:55 6.600
01/03/1994 12:00 6.600
01/03/1994 12:05 6.600
01/03/1994 12:10 6.600
01/03/1994 12:15 6.600
01/03/1994 12:20 6.600
01/03/1994 12:25 6.600
01/03/1994 12:30 6.600
01/03/1994 12:35 6.600
01/03/1994 12:40 6.600
01/03/1994 12:45 6.600
01/03/1994 12:50 6.600
01/03/1994 12:55 6.600
01/03/1994 13:00 6.600
01/03/1994 13:05 6.600
01/03/1994 13:10 6.600
01/03/1994 13:15 6.600
01/03/1994 13:20 6.600
01/03/1994 13:25 6.600
01/03/1994 13:30 6.600
01/03/1994 13:35 6.600
01/03/1994 13:40 6.600
01/03/1994 13:45 6.600
01/03/1994 13:50 6.600
01/03/1994 13:55 6.600
01/03/1994 14:00 6.600
01/03/1994 14:05 6.600
01/03/1994 14:10 6.600
01/03/1994 14:15 6.600
01/03/1994 14:20 6.600
01/03/1994 14:25 6.600
01/03/1994 14:30 6.600
01/03/1994 14:35 6.600
01/03/1994 14:40 6.600
01/03/1994 14:45 6.600
01/03/1994 14:50 6.600
01/03/1994 14:55 6.600
01/03/1994 15:00 6.600
01/03/1994 15:05 6.600
01/03/1994 15:10 6.600
01/03/1994 15:15 6.600
01/03/1994 15:20 6.600
01/03/1994 15:25 6.600
01/03/1994 15:30 6.600
01/03/1994 15:35 6.600
01/03/1994 15:40 6.600
01/03/1994 15:45 6.600
01/03/1994 15:50 6.600
01/03/1994 15:55 6.600
01/03/1994 16:00 6.600
01/03/1994 16:05 6.600
01/03/1994 16:10 6.600
01/03/1994 16:15 6.600
01/03/1994 16:20 6.600
01/03/1994 16:25 6.600
01/03/1994 16:30 6.600
01/03/1994 16:35 6.600
01/03/1994 16:40 6.600
01/03/1994 16:45 6.600
01/03/1994 16:50 6.600
01/03/1994 16:55 6.600
01/03/1994 17:00 6.600
01/03/1994 17:05 6.600
01/03/1994 17:10 6.600
01/03/1994 17:15 6.600
01/03/1994 17:20 6.600
01/03/1994 17:25 6.600
01/03/1994 17:30 6.600
01/03/1994 17:35 6.600
01/03/1994 17:40 6.600
01/03/1994 17:45 6.600
01/03/1994 17:50 6.600
01/03/1994 17:55 6.600
01/03/1994 18:00 6.600
01/03/1994 18:05 6.600
01/03/1994 18:10 6.600
01/03/1994 18:15 6.600
01/03/1994 18:20 6.600
01/03/1994 18:25 6.600
01/03/1994 18:30 6.600
01/03/1994 18:35 6.600
01/03/1994 18:40 6.600
01/03/1994 18:45 6.600
01/03/1994 18:50 6.600
01/03/1994 18:55 6.600
01/03/1994 19:00 6.600
01/03/1994 19:05 6.600
01/03/1994 19:10 6.600
01/03/1994 19:15 6.600
01/03/1994 19:20 6.600
01/03/1994 19:25 6.600
01/03/1994 19:30 6.600
01/03/1994 19:35 6.600
01/03/1994 19:40 6.600
01/03/1994 19:45 6.600
01/03/1994 19:50 6.600
01/03/1994 19:55 6.600
01/03/1994 20:00 6.600
01/03/1994 20:05 6.600
01/03/1994 20:10 6.600
01/03/1994 20:15 6.600
01/03/1994 20:20 6.600
01/03/1994 20:25 6.600
01/03/1994 20:30 6.600
01/03/1994 20:35 6.600
01/03/1994 20:40 6.600
01/03/1994 20:45 6.600
01/03/1994 20:50 6.600
01/03/1994 20:55 6.600
01/03/1994 21:00 6.600
01/03/1994 21:05 6.600
01/03/1994 21:10 6.600
01/03/1994 21:15 6.600
01/03/1994 21:20 6.600
01/03/1994 21:25 6.600
01/03/1994 21:30 6.600
01/03/1994 21:35 6.600
01/03/1994 21:40 6.600
01/03/1994 21:45 6.600
01/03/1994 21:50 6.600
01/03/1994 21:55 6.600
01/03/1994 22:00 6.600
01/03/1994 22:05 6.600
01/03/1994 22:10 6.600
01/03/1994 22:15 6.600
01/03/1994 22:20 6.600
01/03/1994 22:25 6.600
01/03/1994 22:30 6.600
01/03/1994 22:35 6.600
01/03/1994 22:40 6.600
01/03/1994 22:45 6.600
01/03/1994 22:50 6.600
01/03/1994 22:55 6.600
01/03/1994 23:00 6.600
01/03/1994 23:05 6.600
01/03/1994 23:10 6.600
01/03/1994 23:15 6.600
01/03/1994 23:20 6.600
01/03/1994 23:25 6.600
01/03/1994 23:30 6.600
01/03/1994 23:35 6.600
01/03/1994 23:40 6.600
01/03/1994 23:45 6.600
01/03/1994 23:50 6.600
01/03/1994 23:55 6.600
01/04/1994 00:00 6.600
01/04/1994 00:05 6.600
01/04/1994 00:10 6.600
01/04/1994 00:15 6.600
01/04/1994 00:20 6.600
01/04/1994 00:25 6.600
01/04/1994 00:30 6.600
01/04/1994 00:35 6.600
01/04/1994 00:40 6.600
01/04/1994 00:45 6.600
01/04/1994 00:50 6.600
01/04/1994 00:55 6.600
01/04/1994 01:00 6.600
01/04/1994 01:05 6.600
01/04/1994 01:10 6.600
01/04/1994 01:15 6.600
01/04/1994 01:20 6.600
01/04/1994 01:25 6.600
01/04/1994 01:30 6.600
01/04/1994 01:35 6.600
01/04/1994 01:40 6.600
01/04/1994 01:45 6.600
01/04/1994 01:50 6.600
01/04/1994 01:55 6.600
01/04/1994 02:00 6.600
01/04/1994 02:05 6.600
01/04/1994 02:10 6.600
01/04/1994 02:15 6.600
01/04/1994 02:20 6.600
01/04/1994 02:25 6.600
01/04/1994 02:30 6.600
01/04/1994 02:35 6.600
01/04/1994 02:40 6.600
01/04/1994 02:45 6.600
01/04/1994 02:50 6.600
01/04/1994 02:55 6.600
01/04/1994 03:00 6.600
01/04/1994 03:05 6.600
01/04/1994 03:10 6.600
01/04/1994 03:15 6.600
01/04/1994 03:20 6.600
01/04/1994 03:25 6.600
01/04/1994 03:30 6.600
01/04/1994 03:35 6.600
01/04/1994 03:40 6.600
01/04/1994 03:45 6.600
01/04/1994 03:50 6.600
01/04/1994 03:55 6.600
01/04/1994 04:00 6.600
01/04/1994 04:05 6.600
01/04/1994 04:10 6.600
01/04/1994 04:15 6.600
01/04/1994 04:20 6.600
01/04/1994 04:25 6.600
01/04/1994 04:30 6.600
01/04/1994 04:35 6.600
01/04/1994 04:40 6.600
01/04/1994 04:45 6.600
01/04/1994 04:50 6.600
01/04/1994 04:55 6.600
01/04/1994 05:00 6.600
01/04/1994 05:05 6.600
01/04/1994 05:10 6.600
01/04/1994 05:15 6.600
01/04/1994 05:20 6.600
01/04/1994 05:25 6.600
01/04/1994 05:30 6.600
01/04/1994 05:35 6.600
01/04/1994 05:40 6.600
01/04/1994 05:45 6.600
